Year,Month,Day,Hour,Minute,Second,Sun,Moon,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto,Zodiac,Daylight,Phase
2018,5,20,12,0,0,58.940688,122.552272,40.875422,90.593607,301.281083,226.748531,278.111771,30.014846,346.017746,290.856345,Taurus,14.671370,63.611585
2018,5,20,18,0,0,59.181300,126.206401,41.319577,90.892482,301.372708,226.717986,278.099665,30.027773,346.021680,290.853131,Taurus,14.677675,67.025100
2018,5,21,0,0,0,59.421888,129.854232,41.765927,91.191298,301.463933,226.687500,278.087480,30.040682,346.025583,290.849890,Taurus,14.683934,70.432344
2018,5,21,6,0,0,59.662452,133.494583,42.214468,91.490054,301.554749,226.657077,278.075219,30.053562,346.029452,290.846625,Taurus,14.690149,73.832130
2018,5,21,12,0,0,59.902991,137.126315,42.665213,91.788751,301.645153,226.626712,278.062881,30.066430,346.033293,290.843336,Taurus,14.696319,77.223323
2018,5,21,18,0,0,60.143511,140.748334,43.118148,92.087386,301.735145,226.596417,278.050468,30.079271,346.037098,290.840021,Gemini,14.702443,80.604824
2018,5,22,0,0,0,60.384001,144.359587,43.573273,92.385962,301.824727,226.566190,278.037979,30.092089,346.040872,290.836677,Gemini,14.708522,83.975585
2018,5,22,6,0,0,60.624473,147.959085,44.030588,92.684476,301.913889,226.536021,278.025412,30.104879,346.044616,290.833314,Gemini,14.714556,87.334613
2018,5,22,12,0,0,60.864924,151.545860,44.490096,92.982930,302.002629,226.505931,278.012773,30.117654,346.048327,290.829924,Gemini,14.720545,90.680938
2018,5,22,18,0,0,61.105347,155.119021,44.951786,93.281323,302.090951,226.475900,278.000059,30.130406,346.052006,290.826512,Gemini,14.726488,94.013676
2018,5,23,0,0,0,61.345745,158.677724,45.415655,93.579655,302.178846,226.445950,277.987271,30.143134,346.055652,290.823070,Gemini,14.732386,97.331977
2018,5,23,6,0,0,61.586129,162.221181,45.881701,93.877925,302.266316,226.416065,277.974409,30.155839,346.059266,290.819608,Gemini,14.738238,100.635053
2018,5,23,12,0,0,61.826484,165.748661,46.349928,94.176133,302.353352,226.386255,277.961474,30.168515,346.062850,290.816120,Gemini,14.744044,103.922177
2018,5,23,18,0,0,62.066819,169.259492,46.820320,94.474279,302.439961,226.356516,277.948464,30.181175,346.066399,290.812606,Gemini,14.749804,107.192675
2018,5,24,0,0,0,62.307130,172.753063,47.292879,94.772363,302.526126,226.326861,277.935384,30.193807,346.069917,290.809069,Gemini,14.755518,110.445932
2018,5,24,6,0,0,62.547422,176.228823,47.767599,95.070386,302.611863,226.297280,277.922231,30.206416,346.073403,290.805507,Gemini,14.761187,113.681399
2018,5,24,12,0,0,62.787689,179.686285,48.244470,95.368345,302.697153,226.267769,277.909005,30.219003,346.076855,290.801923,Gemini,14.766809,116.898597
2018,5,24,18,0,0,63.027932,183.125027,48.723483,95.666242,302.782003,226.238347,277.895708,30.231567,346.080277,290.798316,Gemini,14.772385,120.097093
2018,5,25,0,0,0,63.268160,186.544685,49.204645,95.964076,302.866405,226.209002,277.882339,30.244103,346.083664,290.794679,Gemini,14.777915,123.276527
2018,5,25,6,0,0,63.508364,189.944969,49.687926,96.261846,302.950362,226.179742,277.868901,30.256616,346.087020,290.791024,Gemini,14.783398,126.436606
2018,5,25,12,0,0,63.748539,193.325643,50.173325,96.559552,303.033867,226.150562,277.855391,30.269103,346.090344,290.787343,Gemini,14.788835,129.577103
2018,5,25,18,0,0,63.988704,196.686542,50.660840,96.857196,303.116917,226.121463,277.841814,30.281569,346.093634,290.783640,Gemini,14.794226,132.697840
2018,5,26,0,0,0,64.228840,200.027566,51.150451,97.154775,303.199515,226.092454,277.828164,30.294007,346.096892,290.779910,Gemini,14.799570,135.798728
2018,5,26,6,0,0,64.468952,203.348669,51.642144,97.452290,303.281648,226.063535,277.814447,30.306424,346.100117,290.776160,Gemini,14.804867,138.879715
2018,5,26,12,0,0,64.709049,206.649882,52.135916,97.749741,303.363323,226.034700,277.800661,30.318810,346.103310,290.772386,Gemini,14.810118,141.940834
2018,5,26,18,0,0,64.949122,209.931288,52.631747,98.047126,303.444529,226.005951,277.786808,30.331175,346.106471,290.768588,Gemini,14.815322,144.982165
2018,5,27,0,0,0,65.189176,213.193028,53.129619,98.344448,303.525270,225.977302,277.772885,30.343510,346.109597,290.764764,Gemini,14.820479,148.003851
2018,5,27,6,0,0,65.429205,216.435312,53.629516,98.641704,303.605544,225.948734,277.758897,30.355824,346.112690,290.760920,Gemini,14.825589,151.006109
2018,5,27,12,0,0,65.669215,219.658401,54.131420,98.938895,303.685346,225.920258,277.744840,30.368111,346.115752,290.757052,Gemini,14.830652,153.989185
2018,5,27,18,0,0,65.909210,222.862609,54.635321,99.236020,303.764665,225.891885,277.730718,30.380371,346.118782,290.753165,Gemini,14.835667,156.953401
2018,5,28,0,0,0,66.149181,226.048309,55.141184,99.533080,303.843510,225.863601,277.716529,30.392607,346.121777,290.749249,Gemini,14.840636,159.899129
2018,5,28,6,0,0,66.389123,229.215916,55.649004,99.830073,303.921870,225.835414,277.702273,30.404814,346.124740,290.745315,Gemini,14.845557,162.826791
2018,5,28,12,0,0,66.629055,232.365906,56.158741,100.127000,303.999749,225.807326,277.687955,30.416996,346.127669,290.741356,Gemini,14.850431,165.736851
2018,5,28,18,0,0,66.868968,235.498783,56.670386,100.423861,304.077144,225.779334,277.673571,30.429148,346.130566,290.737372,Gemini,14.855258,168.629817
2018,5,29,0,0,0,67.108856,238.615114,57.183902,100.720655,304.154047,225.751441,277.659121,30.441279,346.133429,290.733370,Gemini,14.860037,171.506258
2018,5,29,6,0,0,67.348725,241.715495,57.699267,101.017382,304.230458,225.723650,277.644608,30.453379,346.136260,290.729343,Gemini,14.864769,174.366770
2018,5,29,12,0,0,67.588575,244.800562,58.216448,101.314041,304.306371,225.695959,277.630033,30.465460,346.139057,290.725296,Gemini,14.869452,177.211988
2018,5,29,18,0,0,67.828405,247.870990,58.735417,101.610632,304.381787,225.668375,277.615393,30.477505,346.141823,290.721226,Gemini,14.874089,180.042588
2018,5,30,0,0,0,68.068211,250.927485,59.256147,101.907158,304.456704,225.640888,277.600692,30.489523,346.144552,290.717132,Gemini,14.878677,182.859275
2018,5,30,6,0,0,68.308007,253.970788,59.778599,102.203613,304.531115,225.613516,277.585928,30.501515,346.147252,290.713018,Gemini,14.883218,185.662783
2018,5,30,12,0,0,68.547774,257.001662,60.302740,102.500001,304.605017,225.586239,277.571102,30.513484,346.149915,290.708881,Gemini,14.887711,188.453890
2018,5,30,18,0,0,68.787526,260.020903,60.828526,102.796320,304.678411,225.559077,277.556215,30.525418,346.152547,290.704723,Gemini,14.892156,191.233378
2018,5,31,0,0,0,69.027259,263.029329,61.355932,103.092571,304.751295,225.532020,277.541268,30.537331,346.155145,290.700542,Gemini,14.896552,194.002071
2018,5,31,6,0,0,69.266973,266.027782,61.884906,103.388751,304.823659,225.505075,277.526259,30.549211,346.157709,290.696339,Gemini,14.900901,196.760812
2018,5,31,12,0,0,69.506667,269.017123,62.415409,103.684863,304.895504,225.478238,277.511191,30.561061,346.160241,290.692119,Gemini,14.905202,199.510455
2018,5,31,18,0,0,69.746346,271.998233,62.947401,103.980906,304.966831,225.451512,277.496065,30.572888,346.162739,290.687875,Gemini,14.909454,202.251887
2018,6,1,0,0,0,69.986006,274.972011,63.480835,104.276877,305.037629,225.424898,277.480879,30.584686,346.165203,290.683609,Gemini,14.913658,204.986006
2018,6,1,6,0,0,70.225642,277.939369,64.015662,104.572779,305.107908,225.398398,277.465634,30.596455,346.167634,290.679321,Gemini,14.917814,207.713727
2018,6,1,12,0,0,70.465263,280.901236,64.551832,104.868610,305.177651,225.372016,277.450332,30.608193,346.170032,290.675013,Gemini,14.921922,210.435970
2018,6,1,18,0,0,70.704860,283.858551,65.089301,105.164371,305.246860,225.345743,277.434972,30.619903,346.172397,290.670685,Gemini,14.925981,213.153689
2018,6,2,0,0,0,70.944452,286.812269,65.628012,105.460062,305.315534,225.319596,277.419554,30.631582,346.174729,290.666335,Gemini,14.929991,215.867818
2018,6,2,6,0,0,71.184011,289.763353,66.167908,105.755678,305.383668,225.293560,277.404081,30.643238,346.177024,290.661964,Gemini,14.933953,218.579340
2018,6,2,12,0,0,71.423559,292.712766,66.708944,106.051227,305.451260,225.267642,277.388552,30.654857,346.179288,290.657574,Gemini,14.937867,221.289205
2018,6,2,18,0,0,71.663098,295.661495,67.251055,106.346701,305.518305,225.241848,277.372965,30.666453,346.181518,290.653162,Gemini,14.941731,223.998399
2018,6,3,0,0,0,71.902612,298.610519,67.794182,106.642105,305.584805,225.216174,277.357325,30.678015,346.183715,290.648731,Gemini,14.945547,226.707909
2018,6,3,6,0,0,72.142102,301.560834,68.338270,106.937435,305.650753,225.190618,277.341631,30.689550,346.185878,290.644277,Gemini,14.949314,229.418730
2018,6,3,12,0,0,72.381583,304.513427,68.883258,107.232691,305.716143,225.165189,277.325881,30.701054,346.188007,290.639807,Gemini,14.953033,232.131842
2018,6,3,18,0,0,72.621043,307.469290,69.429082,107.527876,305.780980,225.139880,277.310077,30.712528,346.190102,290.635310,Gemini,14.956702,234.848247
2018,6,4,0,0,0,72.860485,310.429433,69.975674,107.822986,305.845257,225.114695,277.294221,30.723967,346.192163,290.630798,Gemini,14.960323,237.568950
2018,6,4,6,0,0,73.099917,313.394834,70.522977,108.118024,305.908972,225.089637,277.278311,30.735383,346.194192,290.626266,Gemini,14.963894,240.294919
2018,6,4,12,0,0,73.339320,316.366492,71.070917,108.412986,305.972115,225.064709,277.262350,30.746764,346.196185,290.621713,Gemini,14.967417,243.027172
2018,6,4,18,0,0,73.578717,319.345398,71.619433,108.707876,306.034691,225.039907,277.246337,30.758118,346.198146,290.617140,Gemini,14.970890,245.766680
2018,6,5,0,0,0,73.818091,322.332529,72.168458,109.002691,306.096697,225.015230,277.230273,30.769439,346.200074,290.612547,Gemini,14.974315,248.514440
2018,6,5,6,0,0,74.057455,325.328852,72.717917,109.297432,306.158126,224.990685,277.214157,30.780730,346.201966,290.607938,Gemini,14.977690,251.271399
2018,6,5,12,0,0,74.296794,328.335334,73.267743,109.592095,306.218976,224.966273,277.197993,30.791984,346.203824,290.603307,Gemini,14.981016,254.038537
2018,6,5,18,0,0,74.536119,331.352914,73.817864,109.886684,306.279242,224.941991,277.181778,30.803217,346.205650,290.598657,Gemini,14.984292,256.816795
2018,6,6,0,0,0,74.775434,334.382527,74.368215,110.181198,306.338927,224.917839,277.165513,30.814412,346.207441,290.593988,Gemini,14.987520,259.607091
2018,6,6,6,0,0,75.014730,337.425079,74.918724,110.475634,306.398023,224.893823,277.149200,30.825577,346.209199,290.589299,Gemini,14.990698,262.410348
2018,6,6,12,0,0,75.254007,340.481455,75.469312,110.769998,306.456532,224.869939,277.132838,30.836708,346.210924,290.584592,Gemini,14.993826,265.227448
2018,6,6,18,0,0,75.493269,343.552518,76.019913,111.064279,306.514441,224.846186,277.116430,30.847813,346.212612,290.579863,Gemini,14.996905,268.059250
2018,6,7,0,0,0,75.732516,346.639092,76.570453,111.358485,306.571758,224.822572,277.099974,30.858882,346.214269,290.575119,Gemini,14.999935,270.906576
2018,6,7,6,0,0,75.971749,349.741970,77.120863,111.652618,306.628470,224.799091,277.083471,30.869917,346.215890,290.570354,Gemini,15.002915,273.770220
2018,6,7,12,0,0,76.210971,352.861909,77.671069,111.946668,306.684583,224.775755,277.066922,30.880924,346.217478,290.565574,Gemini,15.005845,276.650939
2018,6,7,18,0,0,76.450170,355.999623,78.221000,112.240641,306.740087,224.752552,277.050327,30.891897,346.219033,290.560773,Gemini,15.008726,279.549453
2018,6,8,0,0,0,76.689359,359.155777,78.770584,112.534538,306.794986,224.729491,277.033686,30.902838,346.220552,290.555954,Gemini,15.011557,282.466419
2018,6,8,6,0,0,76.928529,2.330983,79.319748,112.828355,306.849269,224.706569,277.017002,30.913745,346.222039,290.551117,Gemini,15.014339,285.402453
2018,6,8,12,0,0,77.167684,5.525802,79.868426,113.122089,306.902941,224.683783,277.000273,30.924618,346.223491,290.546264,Gemini,15.017071,288.358119
2018,6,8,18,0,0,77.406829,8.740730,80.416547,113.415749,306.955991,224.661146,276.983501,30.935461,346.224909,290.541391,Gemini,15.019753,291.333902
2018,6,9,0,0,0,77.645955,11.976198,80.964041,113.709327,307.008419,224.638647,276.966685,30.946272,346.226294,290.536500,Gemini,15.022385,294.330246
2018,6,9,6,0,0,77.885066,15.232575,81.510840,114.002824,307.060229,224.616294,276.949827,30.957046,346.227645,290.531591,Gemini,15.024967,297.347511
2018,6,9,12,0,0,78.124163,18.510148,82.056877,114.296244,307.111410,224.594087,276.932927,30.967790,346.228960,290.526663,Gemini,15.027500,300.385987
2018,6,9,18,0,0,78.363245,21.809132,82.602087,114.589580,307.161952,224.572018,276.915985,30.978501,346.230242,290.521721,Gemini,15.029982,303.445887
2018,6,10,0,0,0,78.602317,25.129663,83.146403,114.882837,307.211868,224.550098,276.899003,30.989176,346.231491,290.516758,Gemini,15.032415,306.527347
2018,6,10,6,0,0,78.841370,28.471785,83.689760,115.176009,307.261148,224.528329,276.881980,30.999816,346.232704,290.511780,Gemini,15.034798,309.630412
2018,6,10,12,0,0,79.080413,31.835470,84.232099,115.469099,307.309788,224.506702,276.864917,31.010425,346.233885,290.506785,Gemini,15.037131,312.755055
2018,6,10,18,0,0,79.319442,35.220589,84.773357,115.762110,307.357782,224.485227,276.847815,31.021000,346.235030,290.501774,Gemini,15.039413,315.901145
2018,6,11,0,0,0,79.558461,38.626933,85.313472,116.055042,307.405135,224.463893,276.830672,31.031542,346.236143,290.496743,Gemini,15.041646,319.068473
2018,6,11,6,0,0,79.797461,42.054190,85.852387,116.347886,307.451840,224.442718,276.813493,31.042045,346.237221,290.491697,Gemini,15.043828,322.256728
2018,6,11,12,0,0,80.036451,45.501981,86.390045,116.640647,307.497894,224.421691,276.796276,31.052516,346.238265,290.486635,Gemini,15.045961,325.465531
2018,6,11,18,0,0,80.275426,48.969812,86.926388,116.933325,307.543288,224.400812,276.779022,31.062957,346.239273,290.481557,Gemini,15.048043,328.694387
2018,6,12,0,0,0,80.514387,52.457115,87.461366,117.225918,307.588026,224.380085,276.761730,31.073354,346.240250,290.476461,Gemini,15.050075,331.942729
2018,6,12,6,0,0,80.753333,55.963232,87.994923,117.518425,307.632107,224.359512,276.744402,31.083723,346.241190,290.471349,Gemini,15.052057,335.209899
2018,6,12,12,0,0,80.992269,59.487428,88.527009,117.810850,307.675520,224.339090,276.727039,31.094058,346.242099,290.466218,Gemini,15.053988,338.495161
2018,6,12,18,0,0,81.231196,63.028878,89.057576,118.103192,307.718272,224.318826,276.709642,31.104350,346.242973,290.461075,Gemini,15.055870,341.797684
2018,6,13,0,0,0,81.470098,66.586685,89.586574,118.395447,307.760348,224.298714,276.692207,31.114611,346.243812,290.455916,Gemini,15.057701,345.116585
2018,6,13,6,0,0,81.708996,70.159894,90.113959,118.687614,307.801762,224.278756,276.674741,31.124840,346.244617,290.450740,Gemini,15.059481,348.450894
2018,6,13,12,0,0,81.947884,73.747466,90.639685,118.979694,307.842491,224.258959,276.657241,31.135033,346.245388,290.445547,Gemini,15.061212,351.799581
2018,6,13,18,0,0,82.186762,77.348319,91.163710,119.271688,307.882551,224.239316,276.639709,31.145186,346.246125,290.440340,Gemini,15.062892,355.161554
2018,6,14,0,0,0,82.425620,80.961310,91.685994,119.563598,307.921928,224.219828,276.622143,31.155307,346.246828,290.435117,Gemini,15.064522,358.535687
2018,6,14,6,0,0,82.664479,84.585251,92.206496,119.855418,307.960617,224.200498,276.604545,31.165394,346.247499,290.429880,Gemini,15.066101,1.920776
2018,6,14,12,0,0,82.903309,88.218918,92.725179,120.147148,307.998622,224.181334,276.586917,31.175438,346.248133,290.424626,Gemini,15.067630,5.315605
2018,6,14,18,0,0,83.142138,91.861053,93.242006,120.438792,308.035939,224.162325,276.569258,31.185454,346.248735,290.419359,Gemini,15.069109,8.718916
2018,6,15,0,0,0,83.380958,95.510372,93.756944,120.730348,308.072563,224.143477,276.551569,31.195428,346.249301,290.414073,Gemini,15.070537,12.129417
2018,6,15,6,0,0,83.619758,99.165569,94.269960,121.021814,308.108489,224.124786,276.533850,31.205369,346.249834,290.408774,Gemini,15.071914,15.545810
2018,6,15,12,0,0,83.858549,102.825335,94.781020,121.313190,308.143722,224.106256,276.516101,31.215270,346.250332,290.403462,Gemini,15.073242,18.966786
2018,6,15,18,0,0,84.097330,106.488338,95.290097,121.604477,308.178249,224.087890,276.498325,31.225136,346.250797,290.398135,Gemini,15.074518,22.391006
2018,6,16,0,0,0,84.336101,110.153266,95.797162,121.895675,308.212080,224.069690,276.480521,31.234967,346.251228,290.392791,Gemini,15.075744,25.817164
2018,6,16,6,0,0,84.574863,113.818796,96.302186,122.186778,308.245201,224.051648,276.462690,31.244761,346.251625,290.387436,Gemini,15.076920,29.243931
2018,6,16,12,0,0,84.813615,117.483622,96.805147,122.477789,308.277615,224.033774,276.444832,31.254512,346.251987,290.382063,Gemini,15.078045,32.670007
2018,6,16,18,0,0,85.052347,121.146447,97.306017,122.768714,308.309319,224.016059,276.426946,31.264234,346.252317,290.376679,Gemini,15.079120,36.094097
2018,6,17,0,0,0,85.291080,124.806006,97.804776,123.059546,308.340306,223.998512,276.409036,31.273912,346.252611,290.371280,Gemini,15.080144,39.514927
2018,6,17,6,0,0,85.529802,128.461047,98.301401,123.350284,308.370581,223.981132,276.391102,31.283558,346.252871,290.365868,Gemini,15.081117,42.931247
2018,6,17,12,0,0,85.768506,132.110355,98.795872,123.640927,308.400134,223.963915,276.373142,31.293166,346.253099,290.360441,Gemini,15.082040,46.341853
2018,6,17,18,0,0,86.007199,135.752730,99.288170,123.931480,308.428967,223.946872,276.355158,31.302731,346.253292,290.355000,Gemini,15.082913,49.745526
2018,6,18,0,0,0,86.245893,139.387021,99.778276,124.221936,308.457073,223.929989,276.337151,31.312263,346.253451,290.349549,Gemini,15.083734,53.141130
2018,6,18,6,0,0,86.484577,143.012115,100.266177,124.512301,308.484454,223.913273,276.319121,31.321756,346.253575,290.344080,Gemini,15.084506,56.527543
2018,6,18,12,0,0,86.723241,146.626933,100.751852,124.802570,308.511107,223.896727,276.301069,31.331214,346.253665,290.338600,Gemini,15.085226,59.903694
2018,6,18,18,0,0,86.961896,150.230445,101.235290,125.092742,308.537030,223.880348,276.282994,31.340629,346.253722,290.333106,Gemini,15.085896,63.268545
2018,6,19,0,0,0,87.200550,153.821656,101.716474,125.382820,308.562216,223.864142,276.264900,31.350008,346.253745,290.327599,Gemini,15.086515,66.621109
2018,6,19,6,0,0,87.439186,157.399636,102.195394,125.672803,308.586670,223.848100,276.246785,31.359350,346.253735,290.322081,Gemini,15.087084,69.960449
2018,6,19,12,0,0,87.677821,160.963495,102.672040,125.962691,308.610381,223.832234,276.228649,31.368654,346.253689,290.316547,Gemini,15.087602,73.285675
2018,6,19,18,0,0,87.916446,164.512402,103.146394,126.252473,308.633351,223.816541,276.210494,31.377918,346.253611,290.311004,Gemini,15.088070,76.595955
2018,6,20,0,0,0,88.155062,168.045578,103.618453,126.542169,308.655583,223.801012,276.192320,31.387141,346.253498,290.305447,Gemini,15.088486,79.890519
